date,year,month,reporter genome 2,reporter genome 3,reporter name,mirror,trade flow,HS Code,HS Description,value,value currency,quantity,quantity unit,quantity type,partner genome 2,partner genome 3,partner name
201207,2012,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",22125.4957,USD,1905,KG,primary,HK,HKG,Hong Kong
202104,2021,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",877300.5814,USD,51418,KG,primary,VN,VNM,Viet-Nam
201909,2019,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",13131999.25,USD,645768,KG,primary,US,USA,United States
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",84782.8393,USD,15840,KG,primary,SG,SGP,Singapore
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",23502383.61,USD,2204900,KG,primary,US,USA,United States
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",11828731.21,USD,709137,KG,primary,US,USA,United States
201909,2019,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",90202.3954,USD,20464,KG,primary,CN,CHN,China (People's Republic of)
202104,2021,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",57645.919,USD,8001,KG,primary,ID,IDN,Indonesia
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3285886.65,USD,370107,KG,primary,CN,CHN,China (People's Republic of)
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",195270.8669,USD,17873,KG,primary,VN,VNM,Viet-Nam
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",307440.9828,USD,17010,KG,primary,VN,VNM,Viet-Nam
201909,2019,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",321717.3973,USD,18097,KG,primary,JP,JPN,Japan
202104,2021,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1270084.74,USD,55860,KG,primary,CN,CHN,China (People's Republic of)
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",397977.2509,USD,34325,KG,primary,KR,KOR,Korea (Rep. of)
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",602682.2384,USD,57121,KG,primary,ID,IDN,Indonesia
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",14661.2108,USD,1143,KG,primary,NL,NLD,Netherlands
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1856992.482,USD,154637,KG,primary,JP,JPN,Japan
202104,2021,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8949355.647,USD,503996,KG,primary,JP,JPN,Japan
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1717790.174,USD,189860,KG,primary,CN,CHN,China (People's Republic of)
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",396506.4163,USD,29277,KG,primary,ID,IDN,Indonesia
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",889.2244,USD,45,KG,primary,UA,UKR,Ukraine
201408,2014,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",413725.8267,USD,38316,KG,primary,HK,HKG,Hong Kong
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",32518.3272,USD,2189,KG,primary,NL,NLD,Netherlands
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",14501.8631,USD,1252,KG,primary,KR,KOR,Korea (Rep. of)
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1165943.2,USD,83160,KG,primary,CN,CHN,China (People's Republic of)
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3914520.545,USD,214981,KG,primary,US,USA,United States
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1031597.033,USD,78276,KG,primary,JP,JPN,Japan
201409,2014,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8788061.392,USD,780463,KG,primary,US,USA,United States
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",187893.2054,USD,15450,KG,primary,GB,GBR,United Kingdom
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",209950.0668,USD,16569,KG,primary,KR,KOR,Korea (Rep. of)
201208,2012,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",123906.1435,USD,12247,KG,primary,HK,HKG,Hong Kong
201409,2014,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",415862.4929,USD,38080,KG,primary,MM,MMR,Myanmar
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3889.1852,USD,265,KG,primary,JP,JPN,Japan
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",343370246.5,USD,12072305,KG,primary,US,USA,United States
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",405660.6933,USD,23046,KG,primary,VN,VNM,Viet-Nam
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",9441399.647,USD,874578,KG,primary,US,USA,United States
201409,2014,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",735502.1241,USD,112665,KG,primary,TH,THA,Thailand
201709,2017,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",59498.5096,USD,2722,KG,primary,HK,HKG,Hong Kong
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5003191.413,USD,244874,KG,primary,VN,VNM,Viet-Nam
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",460955.5939,USD,35931,KG,primary,ID,IDN,Indonesia
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",89.8966,USD,14,KG,primary,PM,SPM,Saint Pierre and Miquelon
201409,2014,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",56715.2567,USD,12363,KG,primary,SG,SGP,Singapore
201710,2017,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3518002.196,USD,211682,KG,primary,US,USA,United States
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",318569.0074,USD,16329,KG,primary,SG,SGP,Singapore
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",187233.0647,USD,17873,KG,primary,TH,THA,Thailand
201409,2014,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",303976.3957,USD,36543,KG,primary,CN,CHN,China (People's Republic of)
201710,2017,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",13365.2056,USD,936,KG,primary,TH,THA,Thailand
201910,2019,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",476785.7596,USD,23814,KG,primary,HK,HKG,Hong Kong
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1460633.295,USD,101319,KG,primary,ID,IDN,Indonesia
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",585652.5388,USD,54576,KG,primary,VN,VNM,Viet-Nam
201710,2017,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",106091.7248,USD,9750,KG,primary,VN,VNM,Viet-Nam
201911,2019,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2985996.553,USD,140353,KG,primary,US,USA,United States
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",29104609.32,USD,1486757,KG,primary,CN,CHN,China (People's Republic of)
201409,2014,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",973062.2562,USD,76381,KG,primary,JP,JPN,Japan
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",959116.5259,USD,106717,KG,primary,CN,CHN,China (People's Republic of)
201710,2017,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",446086.0524,USD,32137,KG,primary,CN,CHN,China (People's Republic of)
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",21508051.6,USD,1196933,KG,primary,JP,JPN,Japan
201911,2019,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",271182.8816,USD,40736,KG,primary,ID,IDN,Indonesia
201410,2014,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2746010.769,USD,225691,KG,primary,US,USA,United States
201710,2017,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",205029.1569,USD,18528,KG,primary,JP,JPN,Japan
202105,2021,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",946835.4723,USD,63310,KG,primary,HK,HKG,Hong Kong
201410,2014,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",207922.0418,USD,18861,KG,primary,TH,THA,Thailand
201911,2019,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",487432.6452,USD,61087,KG,primary,CN,CHN,China (People's Republic of)
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",101560.6293,USD,8791,KG,primary,KR,KOR,Korea (Rep. of)
201710,2017,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",59516.2246,USD,2722,KG,primary,HK,HKG,Hong Kong
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",251032480.7,USD,8387172,KG,primary,US,USA,United States
201410,2014,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",10698.3299,USD,682,KG,primary,VN,VNM,Viet-Nam
201209,2012,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",31614.9828,USD,2538,KG,primary,JP,JPN,Japan
201711,2017,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5260043.776,USD,337810,KG,primary,US,USA,United States
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",75602.9029,USD,22861,KG,primary,DO,DOM,Dominican Republic
201911,2019,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1291.0952,USD,360,KG,primary,JP,JPN,Japan
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",46385.9027,USD,2950,KG,primary,FR,FRA,France
201410,2014,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1371291.423,USD,164761,KG,primary,CN,CHN,China (People's Republic of)
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",7472734.274,USD,292815,KG,primary,VN,VNM,Viet-Nam
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",265226.9623,USD,17100,KG,primary,DE,DEU,Germany
201711,2017,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",225870.9802,USD,17975,KG,primary,CN,CHN,China (People's Republic of)
201410,2014,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",214867.041,USD,34214,KG,primary,JP,JPN,Japan
201912,2019,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4934044.692,USD,214291,KG,primary,US,USA,United States
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",4086516.298,USD,176302,KG,primary,ID,IDN,Indonesia
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",202.7489,USD,30,KG,primary,GB,GBR,United Kingdom
201711,2017,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1050.0965,USD,68,KG,primary,JP,JPN,Japan
201410,2014,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",21040.0488,USD,750,KG,primary,HK,HKG,Hong Kong
201912,2019,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",151781.2663,USD,17690,KG,primary,VN,VNM,Viet-Nam
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",384013.5755,USD,25869,KG,primary,SG,SGP,Singapore
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3660671.595,USD,312404,KG,primary,US,USA,United States
201711,2017,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",96281.5548,USD,4763,KG,primary,HK,HKG,Hong Kong
201411,2014,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2068374.826,USD,167628,KG,primary,US,USA,United States
201912,2019,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",432358.0439,USD,58023,KG,primary,ID,IDN,Indonesia
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1929249.88,USD,229857,KG,primary,CN,CHN,China (People's Republic of)
201712,2017,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6486851.433,USD,376204,KG,primary,US,USA,United States
201411,2014,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",375064.8755,USD,35435,KG,primary,VN,VNM,Viet-Nam
201912,2019,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",991960.3946,USD,199119,KG,primary,CN,CHN,China (People's Republic of)
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",16345704.27,USD,720738,KG,primary,CN,CHN,China (People's Republic of)
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",78816.6,USD,5610,KG,primary,JP,JPN,Japan
201712,2017,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",959338.7585,USD,68584,KG,primary,TH,THA,Thailand
201411,2014,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",33380.9391,USD,2722,KG,primary,SG,SGP,Singapore
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",12393818.2,USD,635289,KG,primary,JP,JPN,Japan
201210,2012,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",21976.9649,USD,2040,KG,primary,HK,HKG,Hong Kong
201712,2017,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",988865.1254,USD,71496,KG,primary,CN,CHN,China (People's Republic of)
201301,2013,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1178879.177,USD,106815,KG,primary,US,USA,United States
201411,2014,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",285070.5703,USD,30321,KG,primary,CN,CHN,China (People's Republic of)
202106,2021,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1615177.254,USD,91244,KG,primary,HK,HKG,Hong Kong
201712,2017,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",44636.795,USD,2722,KG,primary,HK,HKG,Hong Kong
201301,2013,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",738933.5515,USD,83258,KG,primary,CN,CHN,China (People's Republic of)
201411,2014,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",72143.4507,USD,6096,KG,primary,HK,HKG,Hong Kong
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",466943.1629,USD,40203,KG,primary,NL,NLD,Netherlands
201211,2012,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2029645.839,USD,174910,KG,primary,US,USA,United States
201301,2013,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",20.1541,USD,5,KG,primary,KR,KOR,Korea (Rep. of)
201412,2014,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2159863.792,USD,184461,KG,primary,US,USA,United States
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",171258375.1,USD,5673071,KG,primary,US,USA,United States
201211,2012,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",391496.1886,USD,18860,KG,primary,VN,VNM,Viet-Nam
201302,2013,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",901998.7442,USD,75005,KG,primary,US,USA,United States
201412,2014,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",360200.4836,USD,32588,KG,primary,ID,IDN,Indonesia
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",525950.1308,USD,18850,KG,primary,TH,THA,Thailand
201302,2013,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1227703.157,USD,150246,KG,primary,CN,CHN,China (People's Republic of)
201412,2014,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1141581.232,USD,122782,KG,primary,CN,CHN,China (People's Republic of)
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",474211.3912,USD,17683,KG,primary,VN,VNM,Viet-Nam
201303,2013,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1079166.178,USD,89770,KG,primary,US,USA,United States
201211,2012,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",532711.7853,USD,64266,KG,primary,ID,IDN,Indonesia
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",378043.6409,USD,33522,KG,primary,ID,IDN,Indonesia
202201,2022,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6571022.743,USD,195319,KG,primary,US,USA,United States
201304,2013,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",34969744.98,USD,3034165,KG,primary,US,USA,United States
201211,2012,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1421876.546,USD,141785,KG,primary,CN,CHN,China (People's Republic of)
202001,2020,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1064572.133,USD,49315,KG,primary,US,USA,United States
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5963896.938,USD,228285,KG,primary,CN,CHN,China (People's Republic of)
202202,2022,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3825237.461,USD,114787,KG,primary,US,USA,United States
201304,2013,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",255152.1753,USD,40787,KG,primary,CN,CHN,China (People's Republic of)
201211,2012,11,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1968871.917,USD,157562,KG,primary,JP,JPN,Japan
202001,2020,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",411383.5188,USD,61151,KG,primary,ID,IDN,Indonesia
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1138725.541,USD,37696,KG,primary,JP,JPN,Japan
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",546572.7473,USD,54437,KG,primary,NL,NLD,Netherlands
201212,2012,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1374042.647,USD,119478,KG,primary,US,USA,United States
202107,2021,07,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",868186.5543,USD,58561,KG,primary,HK,HKG,Hong Kong
202202,2022,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1073836.708,USD,57364,KG,primary,ID,IDN,Indonesia
202001,2020,01,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5005.9149,USD,360,KG,primary,CN,CHN,China (People's Republic of)
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",185726662.2,USD,17347846,KG,primary,US,USA,United States
201212,2012,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",275671.658,USD,33000,KG,primary,ID,IDN,Indonesia
202108,2021,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",225614.3245,USD,15795,KG,primary,ES,ESP,Spain
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1798795.319,USD,169742,KG,primary,TH,THA,Thailand
202002,2020,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",836153.0292,USD,42704,KG,primary,US,USA,United States
202202,2022,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",444435.2892,USD,31435,KG,primary,CN,CHN,China (People's Republic of)
201212,2012,12,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1125970.49,USD,125963,KG,primary,CN,CHN,China (People's Republic of)
202108,2021,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",67099758.26,USD,2193528,KG,primary,US,USA,United States
202203,2022,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",10559926.3,USD,324333,KG,primary,US,USA,United States
202002,2020,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",6806.3967,USD,378,KG,primary,CN,CHN,China (People's Republic of)
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",790062.7287,USD,75409,KG,primary,VN,VNM,Viet-Nam
202108,2021,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",782798.2487,USD,44850,KG,primary,CN,CHN,China (People's Republic of)
202002,2020,02,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",282092.7657,USD,13608,KG,primary,HK,HKG,Hong Kong
202204,2022,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",313972.6551,USD,22081,KG,primary,NL,NLD,Netherlands
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",5773412.691,USD,543098,KG,primary,ID,IDN,Indonesia
202108,2021,08,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1915970.002,USD,56779,KG,primary,HK,HKG,Hong Kong
202204,2022,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",149254041.8,USD,5539701,KG,primary,US,USA,United States
202109,2021,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",21720420.42,USD,681309,KG,primary,US,USA,United States
202003,2020,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1135140.904,USD,64566,KG,primary,US,USA,United States
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",16309762.29,USD,1619083,KG,primary,CN,CHN,China (People's Republic of)
202109,2021,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",221161.1185,USD,15486,KG,primary,CL,CHL,Chile
202204,2022,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",3403504.788,USD,130223,KG,primary,VN,VNM,Viet-Nam
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",18607571.36,USD,1593364,KG,primary,JP,JPN,Japan
202109,2021,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1326112.838,USD,59412,KG,primary,CN,CHN,China (People's Republic of)
202204,2022,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1060198.031,USD,37699,KG,primary,ID,IDN,Indonesia
202003,2020,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",160001.7127,USD,15608,KG,primary,VN,VNM,Viet-Nam
201305,2013,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",147321.5706,USD,12247,KG,primary,HK,HKG,Hong Kong
202109,2021,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",168359.0672,USD,21046,KG,primary,JP,JPN,Japan
202204,2022,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",1060198.031,USD,37699,KG,primary,CN,CHN,China (People's Republic of)
202003,2020,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",2594673.407,USD,191525,KG,primary,ID,IDN,Indonesia
201306,2013,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",386478.1216,USD,37721,KG,primary,NL,NLD,Netherlands
202109,2021,09,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",145252.399,USD,10982,KG,primary,HK,HKG,Hong Kong
201306,2013,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",14690.244,USD,1361,KG,primary,UA,UKR,Ukraine
202110,2021,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",303447.4757,USD,14696,KG,primary,NL,NLD,Netherlands
202204,2022,04,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",183455.7651,USD,7776,KG,primary,JP,JPN,Japan
202003,2020,03,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",8747.6805,USD,486,KG,primary,CN,CHN,China (People's Republic of)
201306,2013,06,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",138147441.4,USD,12703577,KG,primary,US,USA,United States
202110,2021,10,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",14038890.64,USD,503381,KG,primary,US,USA,United States
202205,2022,05,CA,CAN,Canada,FALSE,EXPORT,3061410,"crabs, snow (queen), frozen",369109.6439,USD,16329,KG,primary,GB,GBR,United Kingdom
